GiN1,GiNiz,BvAxiH,grahaNe
Gu1,Guf,BvAxiH,Sabxe
Gut1,Gutaz,BvAxiH,parivarwane
Gut2,Gutaz,wuxAxiH,prawiGAwe
GuN3,GuNaz,wuxAxiH,BramaNe
GuN2,GuNaz,BvAxiH,BramaNe
GuN1,GuNiz,BvAxiH,grahaNe
Gur1,Guraz,wuxAxiH,BImArWe
Gur1,Guraz,wuxAxiH,Sabxe
GuR1,GuRiz,BvAxiH,kAnwikaraNe
GuR3,GuRizr,curAxiH,aviSabxane
GuR3,GuRizr,curAxiH,viSabxane
GuR2,GuRizr,BvAxiH,Sabxe
GUr1,GUrIz,xivAxiH,vayohAnO
GUr1,GUrIz,xivAxiH,hiMsAyAm
GUrN2,GUrNaz,wuxAxiH,BramaNe
GUrN1,GUrNaz,BvAxiH,BramaNe
Gq3,Gq,curAxiH,samprasravaNe
Gq1,Gq,BvAxiH,secane
GqN1,GqNiz,BvAxiH,grahaNe
GqN2,GqNuz,wanAxiH,xIpwO
GqR1,GqRuz,BvAxiH,safGarRe
GrA1,GrA,BvAxiH,ganXopAxAne
fu1,fuf,BvAxiH,Sabxe
cakAs1,cakAsqz,axAxiH,xIpwO
cak1,cakaz,BvAxiH,wqpwO
cak1,cakaz,BvAxiH,prawiGAwe
cakk1,cakkaz,curAxiH,vyaWane
cakR1,cakRizf,axAxiH,vyakwAyAM_vAci
cat1,cataz,curAxiH,Bexane
cad2,cadiz,curAxiH,kope
cad1,cadiz,BvAxiH,kope
caN1,caNaz,BvAxiH,gawO
caN1,caNaz,BvAxiH,xAne
caw1,cawez,BvAxiH,pariBARaNe
caw1,cawez,BvAxiH,yAFcAyAm
cax2,caxiz,BvAxiH,AhlAxane
cax2,caxiz,BvAxiH,xIpwO
cax2,caxiz,BvAxiH,hlAxane
cax1,caxez,BvAxiH,pariBARaNe
cax1,caxez,BvAxiH,yAFcAyAm
can2,canaz,BvAxiH,hiMsAyAm
can1,canuz,BvAxiH,hiMsAyAm
canc1,cancuz,BvAxiH,gawO
cap2,capaz,curAxiH,kalkane
cap1,capaz,BvAxiH,sAnwvane
cap3,capiz,curAxiH,gawO
cam1,camuz,BvAxiH,axane
cam2,camuz,svAxiH,BakRaNe
cay1,cayaz,BvAxiH,gawO
car1,caraz,BvAxiH,gawO
car2,caraz,curAxiH,saMSaye
carc3,carcaz,curAxiH,aXyayane
carc1,carcaz,BvAxiH,warjane
carc2,carcaz,wuxAxiH,pariBARaNe
carc1,carcaz,BvAxiH,pariBARaNe
carc2,carcaz,wuxAxiH,Barwsane
carc2,carcaz,wuxAxiH,sanwarjane
carc1,carcaz,BvAxiH,sanwarjane
carc1,carcaz,BvAxiH,hiMsAyAm
carC1,carCaz,wuxAxiH,pariBARaNe
carb1,carbaz,BvAxiH,gawO
carv1,carvaz,BvAxiH,axane
cal1,calaz,BvAxiH,kampane
cal1,calaz,BvAxiH,kalpane
cal3,calaz,curAxiH,BqwO
cal2,calaz,wuxAxiH,vikasane
cal2,calaz,wuxAxiH,vilasane
caR1,caRaz,BvAxiH,BakRaNe
caha1,caha,curAxiH,parikalkane
cah2,cahaz,curAxiH,parikalkane
cah1,cahaz,BvAxiH,parikalkane
cAy1,cAyqz,BvAxiH,niSAmane
cAy1,cAyqz,BvAxiH,pUjAyAm
ci2,ciF,curAxiH,cayane
ci1,ciF,svAxiH,cayane
cit1,citaz,BvAxiH,paraprERye
ciw3,ciwaz,curAxiH,saFcewane
ciw2,ciwiz,curAxiH,smqwyAm
ciw1,ciwIz,BvAxiH,saMjFAne
ciwra1,ciwra,curAxiH,ciwrIkaraNe
ciri1,ciri,svAxiH,hiMsAyAm
cil1,cilaz,wuxAxiH,vasane
cill1,cillaz,BvAxiH,BAvakaraNe
cill1,cillaz,BvAxiH,SEWilye
cIk1,cIkaz,curAxiH,marRaNe
cIB1,cIBqz,BvAxiH,kawWane
cIv2,cIvaz,BvAxiH,AxAne
cIv3,cIvaz,curAxiH,BARArWe
cIv3,cIvaz,curAxiH,BAsArWe
cIv2,cIvaz,BvAxiH,saMvaraNe
cIv1,cIvqz,BvAxiH,AxAne
cIv1,cIvqz,BvAxiH,saMvaraNe
cukk1,cukkaz,curAxiH,vyaWane
cut3,cutaz,curAxiH,Cexane
cut2,cutaz,wuxAxiH,Cexane
cut1,cutiz,BvAxiH,alpIBAve
cut4,cutiz,curAxiH,Cexane
cud2,cudaz,wuxAxiH,saMvaraNe
cud1,cudiz,BvAxiH,alpIBAve
cuwt1,cuwtaz,curAxiH,alpIBAve
cux1,cuxaz,curAxiH,saFcoxane
cuxd1,cuxdaz,BvAxiH,BAvakaraNe
cuxd1,cuxdaz,BvAxiH,hAvavaraNe
cup1,cupaz,BvAxiH,manxAyAM_gawO
cub1,cubiz,BvAxiH,vakwrasaMyoge
cub2,cubiz,curAxiH,hiMsAyAm
cur1,curaz,curAxiH,sweye
cul1,culaz,curAxiH,samucCrAye
cull1,cullaz,BvAxiH,BAvakaraNe
cull1,cullaz,BvAxiH,hAvakaraNe
cuv1,cuviz,curAxiH,hiMsAyAm
cUN1,cUNaz,curAxiH,safkocane
cUr1,cUrIz,xivAxiH,xAhe
cUrN1,cUrNaz,curAxiH,preraNe
cUrN1,cUrNaz,curAxiH,safkocane
cUR1,cURaz,BvAxiH,pAne
cqw1,cqwIz,wuxAxiH,granWe
cqw1,cqwIz,wuxAxiH,hiMsAyAm
cel1,celqz,BvAxiH,calane
cell1,cellaz,BvAxiH,calane
ceRt1,ceRtaz,BvAxiH,ceRtAyAm
cyu2,cyu,curAxiH,sahane
cyu2,cyu,curAxiH,hasane
cyu1,cyuf,BvAxiH,gawO
cyuw1,cyuwizr,BvAxiH,Asecane
Caxa1,Caxa,curAxiH,apavAraNe
Cax1,Caxaz,curAxiH,apavAraNe
Cax1,Caxaz,curAxiH,saMvaraNe
Cax2,Caxiz,curAxiH,saMvaraNe
Cap1,Capiz,curAxiH,gawyAm
Cam1,Camuz,BvAxiH,axane
Carx1,Carxaz,curAxiH,vamane
CaR1,CaRaz,BvAxiH,hiMsAyAm
Cix1,Cixizr,ruXAxiH,xvEXIkaraNe
Cixra1,Cixra,curAxiH,karNaBexe
Cixra1,Cixra,curAxiH,Bexane
Cut2,Cutaz,curAxiH,Cexane
Cut1,Cutaz,wuxAxiH,Cexane
Cup1,Cupaz,wuxAxiH,sparSane
Cur1,Curaz,wuxAxiH,Cexane
Cqx1,uzCqxizr,ruXAxiH,xIpwO
Cqx1,uzCqxizr,ruXAxiH,xevane
Cqx2,CqxIz,curAxiH,sanxIpane
Cexa1,Cexa,curAxiH,xvEXIkaraNe
Co1,Co,xivAxiH,Cexane
Co1,Co,xivAxiH,Coxane
Cyu1,Cyuf,BvAxiH,gawO
jakR1,jakRaz,axAxiH,BakRaNe
jakR1,jakRaz,axAxiH,hasane
jaj1,jajaz,BvAxiH,yuxXe
jaj2,jajiz,BvAxiH,yuxXe
jat1,jataz,BvAxiH,safGAwe
jan1,janaz,juhowyAxiH,janane
jan2,janIz,xivAxiH,prAxurBAve
jap1,japaz,BvAxiH,mAnase
jap1,japaz,BvAxiH,vyakwAyAM_vAci
jaB3,jaBaz,BvAxiH,gAwravinAme
jaB2,jaBiz,curAxiH,nASane
jaB1,jaBIz,BvAxiH,gAwravinAme
jam1,jamuz,BvAxiH,axane
jarc1,jarcaz,wuxAxiH,pariBARaNe
jarc1,jarcaz,wuxAxiH,sanwarjane
jarj1,jarjaz,BvAxiH,warjane
jarj2,jarjaz,wuxAxiH,pariBARaNe
jarj1,jarjaz,BvAxiH,pariBARaNe
jarj2,jarjaz,wuxAxiH,Barwsane
jarj1,jarjaz,BvAxiH,sanwarjane
jarj1,jarjaz,BvAxiH,hiMsAyAm
jal2,jalaz,curAxiH,apavAraNe
jal1,jalaz,BvAxiH,GAwane
jal1,jalaz,BvAxiH,XAnye
jalp1,jalpaz,BvAxiH,vyakwAyAM_vAci
jaR1,jaRaz,BvAxiH,hiMsAyAm
jas4,jasaz,curAxiH,wAdane
jas2,jasiz,curAxiH,rakRaNe
jas3,jasuz,curAxiH,wAdane
jas1,jasuz,xivAxiH,mokRaNe
jas3,jasuz,curAxiH,hiMsAyAm
jAgq1,jAgq,axAxiH,nixrAkRaye
ji1,ji,BvAxiH,aBiBave
ji1,ji,BvAxiH,jaye
jiri1,jiri,svAxiH,hiMsAyAm
jiv1,jiviz,BvAxiH,prINane
jiR1,jiRuz,BvAxiH,secane
jiR1,jiRuz,BvAxiH,sevane
jIv1,jIvaz,BvAxiH,prANaXAraNe
jug1,jugiz,BvAxiH,varjane
juc1,juciz,curAxiH,BARArWe
jud1,judaz,wuxAxiH,gawO
jud2,judaz,curAxiH,preraNe
jud1,judaz,wuxAxiH,banXane
juw1,juwqz,BvAxiH,BAsane
jun1,junaz,wuxAxiH,gawO
juR2,juRaz,curAxiH,pariwarkaNe
juR2,juRaz,curAxiH,pariwarpaNe
juR1,juRIz,wuxAxiH,prIwO
juR1,juRIz,wuxAxiH,sevane
jUr1,jUrIz,xivAxiH,vayohAnO
jUr1,jUrIz,xivAxiH,hiMsAyAm
jUR1,jURaz,BvAxiH,hiMsAyAm
jq1,jq,BvAxiH,aBiBave
jqB1,jqBiz,BvAxiH,gAwravinAme
jQ2,jQ,kryAxiH,vayohAnO
jQ3,jQ,curAxiH,vayohAnO
jQ1,jQR,xivAxiH,vayohAnO
jeR1,jeRqz,BvAxiH,gawO
jeh1,jehqz,BvAxiH,prayawne
jE1,jE,BvAxiH,kRaye
jFap1,jFapaz,curAxiH,woRaNe
jFap1,jFapaz,curAxiH,niSAmane
jFap1,jFapaz,curAxiH,mAraNe
jFap1,jFapaz,curAxiH,micca
jFA1,jFA,kryAxiH,avaboXane
jFA2,jFA,curAxiH,niyoge
jFA2,jFA,curAxiH,niyojane
jyA1,jyA,kryAxiH,vayohAnO
jyu1,jyuf,BvAxiH,gawO
jri1,jri,BvAxiH,aBiBave
jvar1,jvaraz,BvAxiH,roge
jval1,jvalaz,BvAxiH,xIpwO
Jat1,Jataz,BvAxiH,safGAwe
Jam1,Jamuz,BvAxiH,axane
Jarc1,Jarcaz,wuxAxiH,pariBARaNe
Jarc1,Jarcaz,wuxAxiH,sanwarjane
JarC1,JarCaz,BvAxiH,pariBARaNe
JarJ1,JarJaz,BvAxiH,warjane
JarJ2,JarJaz,wuxAxiH,pariBARaNe
JarJ1,JarJaz,BvAxiH,pariBARaNe
JarJ2,JarJaz,wuxAxiH,Barwsane
JarJ1,JarJaz,BvAxiH,sanwarjane
JarJ1,JarJaz,BvAxiH,hiMsAyAm
JaR1,JaRaz,BvAxiH,AxAne
JaR1,JaRaz,BvAxiH,saMvaraNe
JaR1,JaRaz,BvAxiH,hiMsAyAm
JQ1,JQR,xivAxiH,vayohAnO
Jyu1,Jyuf,BvAxiH,gawO
tak1,takiz,curAxiH,banXane
tal1,talaz,BvAxiH,vEklavye
tal1,talaz,BvAxiH,vEplavye
tik1,tikqz,BvAxiH,gawO
tip1,tipaz,curAxiH,kRepe
tIk1,tIkqz,BvAxiH,gawO
tval1,tvalaz,BvAxiH,vEklavye
tval1,tvalaz,BvAxiH,vEplavye
dap1,dapaz,curAxiH,safGAwe
dap2,dapiz,curAxiH,safGAwe
damba1,dabiz,curAxiH,-
dip3,dipaz,curAxiH,kRepe
dip2,dipaz,wuxAxiH,kRepe
dip1,dipaz,xivAxiH,kRepe
dip4,dipaz,curAxiH,safGAwe
dip5,dipiz,curAxiH,safGAwe
dI2,dIf,xivAxiH,gawO
dI2,dIf,xivAxiH,vihAyasA_gawO
dI1,dIf,BvAxiH,vihAyasA_gawO
DOk1,DOkqz,BvAxiH,gawO
NakR1,NakRaz,BvAxiH,gawO
NaK1,NaKaz,BvAxiH,gawO
NaK2,NaKiz,BvAxiH,gawO
Nat1,Nataz,BvAxiH,nqwO
Nax1,Naxaz,BvAxiH,avyakwe_Sabxe
Nax2,Naxaz,curAxiH,BARArWe
Nax2,Naxaz,curAxiH,BAsArWe
Nax1,Naxaz,BvAxiH,Sabxe
NaB3,NaBaz,kryAxiH,hiMsAyAm
NaB2,NaBaz,xivAxiH,hiMsAyAm
NaB1,NaBaz,BvAxiH,hiMsAyAm
Nam1,Namaz,BvAxiH,prahvawve
Nam1,Namaz,BvAxiH,prahvawveSabxe
Nay1,Nayaz,BvAxiH,gawO
Nay1,Nayaz,BvAxiH,rakRaNe
Nal1,Nalaz,BvAxiH,ganXane
NaS1,NaSaz,xivAxiH,axarSane
Nas1,Nasaz,BvAxiH,kOtilye
Nah1,Nahaz,xivAxiH,baXane
Nah1,Nahaz,xivAxiH,banXane
NAX1,NAXqz,BvAxiH,ASiRi
NAX1,NAXqz,BvAxiH,upawApe
NAX1,NAXqz,BvAxiH,ESvarye
NAX1,NAXqz,BvAxiH,yAFcAyAm
NAs1,NAsqz,BvAxiH,Sabxe
NikR1,NikRaz,BvAxiH,cumbane
Nij1,Nijiz,axAxiH,SuxXO
Nij2,Nijizr,juhowyAxiH,poRaNe
Nij2,Nijizr,juhowyAxiH,SOce
Nix1,Nixiz,BvAxiH,kuwsAyAm
Nix2,Nixqz,BvAxiH,kuwsAyAm
Nix2,Nixqz,BvAxiH,sannikarRe
Nil1,Nilaz,wuxAxiH,gahane
Niv1,Niviz,BvAxiH,secane
Niv1,Niviz,BvAxiH,sevane
Niv1,Niviz,BvAxiH,sraMsane
NiS1,NiSaz,BvAxiH,samAXO
NiRk1,NiRkaz,curAxiH,parimANe
Nis1,Nisiz,axAxiH,gawO
Nis1,Nisiz,axAxiH,cumbane
Nis1,Nisiz,axAxiH,niSAne
NI1,NIF,BvAxiH,prApaNe
NIl1,NIlaz,BvAxiH,varNe
NIv1,NIvaz,BvAxiH,sWOlye
Nu1,Nu,axAxiH,swuwO
Nux1,Nuxaz,wuxAxiH,preraNe
NU1,NU,wuxAxiH,swavane
Nex1,Nexqz,BvAxiH,kuwsAyAm
Nex1,Nexqz,BvAxiH,sannikarRe
NeR1,NeRqz,BvAxiH,gawO
Nes1,Nesqz,BvAxiH,gawO
wak1,wakaz,BvAxiH,hasane
wak2,wakiz,BvAxiH,kqcCrajIvane
wakR2,wakRaz,BvAxiH,wvacane
wakR1,wakRUz,BvAxiH,wanUkaraNe
wag1,wagiz,BvAxiH,gawO
wat1,wataz,BvAxiH,ucCrAye
wad2,wadaz,curAxiH,AGAwe
wad1,wadiz,BvAxiH,wAdane
wawr1,wawriz,curAxiH,kutumbaXAraNe
wan2,wanuz,curAxiH,upakaraNe
wan1,wanuz,wanAxiH,viswAre
wan2,wanuz,curAxiH,SraxXe
wanc1,wancuz,BvAxiH,gawO
wanc2,wancUz,ruXAxiH,safkocane
wap2,wapaz,xivAxiH,ESvarye
wap3,wapaz,curAxiH,xAhe
wap1,wapaz,BvAxiH,sanwApe
wam1,wamuz,xivAxiH,kAfkRAyAm
way1,wayaz,BvAxiH,gawO
way1,wayaz,BvAxiH,rakRaNe
wark1,warkaz,curAxiH,BARArWe
wark1,warkaz,curAxiH,BAsArWe
warj1,warjaz,BvAxiH,Barwsane
warj2,warjaz,curAxiH,sanwarjane
warx1,warxaz,BvAxiH,hiMsAyAm
wal1,walaz,curAxiH,prawiRTAyAm
was2,wasiz,curAxiH,alafkAre
was1,wasuz,xivAxiH,upakRaye
was1,wasuz,xivAxiH,prakRepaNe
wAy1,wAyqz,BvAxiH,pAlane
wAy1,wAyqz,BvAxiH,sanwAne
wik2,wikaz,svAxiH,Askanxane
wik1,wikqz,BvAxiH,gawO
wig1,wigaz,svAxiH,Askanxane
wij1,wijaz,BvAxiH,kRamAyAm
wij2,wijaz,curAxiH,niSAne
wij1,wijaz,BvAxiH,niSAne
wip2,wipaz,curAxiH,kRepe
wip1,wipqz,BvAxiH,kRaraNe
wim1,wimaz,xivAxiH,ArxrIBAve
wil1,wilaz,BvAxiH,gawO
wil3,wilaz,curAxiH,snehane
wil2,wilaz,wuxAxiH,snehane
will1,willaz,BvAxiH,gawO
wIm1,wImaz,xivAxiH,ArxrIBAve
wIra1,wIra,curAxiH,karmasamApwO
wIv1,wIvaz,BvAxiH,sWOlye
wuj1,wujaz,BvAxiH,hiMsAyAm
wuj3,wujiz,curAxiH,nikewane
wuj2,wujiz,BvAxiH,pAlane
wuj3,wujiz,curAxiH,balAxAne
wuj3,wujiz,curAxiH,BARArWe
wuj3,wujiz,curAxiH,BAsArWe
wuj3,wujiz,curAxiH,hiMsAyAm
wuj2,wujiz,BvAxiH,hiMsAyAm
wut1,wutaz,wuxAxiH,kalahakarmaNi
wud3,wudaz,wuxAxiH,wodane
wud2,wudiz,BvAxiH,wodane
wud1,wudqz,BvAxiH,wodane
wuN1,wuNaz,wuxAxiH,kOtilye
wuwWa1,wuwWa,curAxiH,AvaraNe
wux1,wuxaz,wuxAxiH,vyaWane
wunp2,wunpaz,wuxAxiH,hiMsAyAm
wunp1,wunpaz,BvAxiH,hiMsAyAm
wunP2,wunPaz,wuxAxiH,hiMsAyAm
wunP1,wunPaz,BvAxiH,hiMsAyAm
wup2,wupaz,wuxAxiH,hiMsAyAm
wup1,wupaz,BvAxiH,hiMsAyAm
wup3,wupiz,curAxiH,arxane
wuP2,wuPaz,wuxAxiH,hiMsAyAm
wuP1,wuPaz,BvAxiH,hiMsAyAm
wub2,wubiz,curAxiH,axarSane
wub2,wubiz,curAxiH,arxane
wub1,wubiz,BvAxiH,arxane
wuB3,wuBaz,kryAxiH,hiMsAyAm
wuB2,wuBaz,xivAxiH,hiMsAyAm
wuB1,wuBaz,BvAxiH,hiMsAyAm
wur1,wuraz,juhowyAxiH,wvaraNe
wurv1,wurvIz,BvAxiH,hiMsAyAm
wul1,wulaz,curAxiH,unmAne
wuR1,wuRaz,xivAxiH,wuRtO
wuR1,wuRaz,xivAxiH,prIwO
wus1,wusaz,BvAxiH,Sabxe
wuh1,wuhizr,BvAxiH,arxane
wUd1,wUdqz,BvAxiH,wodane
wUN1,wUNaz,curAxiH,pUraNe
wUr1,wUrIz,xivAxiH,gawiwvaraNe
wUr1,wUrIz,xivAxiH,hiMsAyAm
wUl1,wUlaz,BvAxiH,niRkarRe
wUR1,wURaz,BvAxiH,wuRtO
wqkR1,wqkRaz,BvAxiH,gawO
wqN1,wqNuz,wanAxiH,axane
wqx1,uzwqxizr,ruXAxiH,anAxare
wqx1,uzwqxizr,ruXAxiH,hiMsAyAm
wqnP1,wqnPaz,wuxAxiH,wqpwO
wqnh1,wqnhUz,wuxAxiH,hiMsAyAm
wqp4,wqpaz,curAxiH,wqpwO
wqp3,wqpaz,wuxAxiH,wqpwO
wqp1,wqpaz,xivAxiH,prINane
wqp2,wqpaz,svAxiH,prINane
wqp1,wqpaz,xivAxiH,prIwO
wqp4,wqpaz,curAxiH,sanxIpane
wqP1,wqPaz,wuxAxiH,wqpwO
wqR1,FiwqRAz,xivAxiH,pipAsAyAm
wqh1,wqhaz,BvAxiH,vqxXO
wqh4,wqhaz,ruXAxiH,hiMsAyAm
wqh2,wqhiz,BvAxiH,vqxXO
wqh3,wqhUz,wuxAxiH,hiMsAyAm
wQ1,wQ,BvAxiH,waraNe
wQ1,wQ,BvAxiH,plavane
wej1,wejaz,BvAxiH,pAlane
wep1,wepqz,BvAxiH,kampane
wep1,wepqz,BvAxiH,kRaraNe
wev1,wevqz,BvAxiH,xevane
wyaj1,wyajaz,BvAxiH,hAnO
wrak1,wrakiz,BvAxiH,gawO
wrag1,wragiz,BvAxiH,gawO
wrax1,wraxiz,BvAxiH,ceRtAyAm
wrap1,wrapUzR,BvAxiH,lajjAyAm
wras2,wrasaz,curAxiH,XAraNe
wras3,wrasiz,curAxiH,BARArWe
wras3,wrasiz,curAxiH,BAsArWe
wras1,wrasIz,xivAxiH,uxvege
wrut2,wrutaz,curAxiH,Cexane
wrut1,wrutaz,wuxAxiH,Cexane
wrunp1,wrunpaz,BvAxiH,hiMsAyAm
wrunP1,wrunPaz,BvAxiH,hiMsAyAm
wrup1,wrupaz,BvAxiH,hiMsAyAm
wruP1,wruPaz,BvAxiH,hiMsAyAm
wrE1,wrEf,BvAxiH,pAlane
wrOk1,wrOkqz,BvAxiH,gawO
wvakR2,wvakRaz,BvAxiH,wvacane
wvakR1,wvakRUz,BvAxiH,wanUkaraNe
wvag1,wvagiz,BvAxiH,kampane
wvag1,wvagiz,BvAxiH,gawO
wvac1,wvacaz,wuxAxiH,saMvaraNe
wvanc1,wvancuz,BvAxiH,gawO
wvar1,FiwvarAz,BvAxiH,samBrame
wviR1,wviRaz,BvAxiH,xIpwO
wsar1,wsaraz,BvAxiH,CaxmagawO
Wud1,Wudaz,wuxAxiH,saMvaraNe
Wurv1,WurvIz,BvAxiH,hiMsAyAm
xakR1,xakRaz,BvAxiH,gawO
xakR1,xakRaz,BvAxiH,vqxXO
xakR1,xakRaz,BvAxiH,SAsane
xakR1,xakRaz,BvAxiH,SIGrArWe
xakR1,xakRaz,BvAxiH,hiMsAyAm
xaG2,xaGaz,svAxiH,GAwane
xaG2,xaGaz,svAxiH,pAlane
xaG1,xaGiz,BvAxiH,pAlane
xaG1,xaGiz,BvAxiH,varjane
xaNda1,xaNda,curAxiH,xaNdanipAwane
xax1,xaxaz,BvAxiH,xAne
xaX1,xaXaz,BvAxiH,XAraNe
xanB1,xanBuz,svAxiH,xamBe
xanS1,xanSaz,BvAxiH,xaMSane
xaB1,xaBaz,curAxiH,kRepe
xam1,xamuz,xivAxiH,upaSamane
xay1,xayaz,BvAxiH,AxAne
xay1,xayaz,BvAxiH,gawO
xay1,xayaz,BvAxiH,xAne
xay1,xayaz,BvAxiH,rakRaNe
xay1,xayaz,BvAxiH,hiMsAyAm
xarixrA1,xarixrA,axAxiH,xurgawO
xal2,xalaz,curAxiH,vixAraNe
xal1,xalaz,BvAxiH,viSaraNe
xav1,xaviz,BvAxiH,gawO
xaS2,xaSiz,curAxiH,xaMSane
xaS1,xaSiz,curAxiH,BARArWe
xaS1,xaSiz,curAxiH,BAsArWe
xas3,xasiz,curAxiH,xaMSane
xas3,xasiz,curAxiH,xarSane
xas2,xasiz,curAxiH,BARArWe
xas2,xasiz,curAxiH,BAsArWe
xas3,xasiz,curAxiH,hiMsAyAm
xas1,xasuz,xivAxiH,upakRaye
xas1,xasuz,xivAxiH,prakRepaNe
xah1,xahaz,BvAxiH,BasmIkaraNe
xah2,xahiz,curAxiH,rakRaNe
xA3,duxAF,juhowyAxiH,xAne
xA1,xAN,BvAxiH,xAne
xA2,xAp,axAxiH,lavane
xAn1,xAnaz,BvAxiH,avaKaNdane
xASa1,xASa,svAxiH,hiMsAyAm
xAS2,xASqz,curAxiH,xAne
xAS1,xASqz,BvAxiH,xAne
xAs1,xAsqz,BvAxiH,xAne
xiB1,xiBiz,curAxiH,kRepe
xiv1,xiviz,BvAxiH,prINane
xiv3,xivuz,curAxiH,arxane
xiv2,xivuz,xivAxiH,kAnwO
xiv2,xivuz,xivAxiH,krIdAyAm
xiv2,xivuz,xivAxiH,gawO
xiv2,xivuz,xivAxiH,xyuwO
xiv3,xivuz,curAxiH,parikUjane
xiv2,xivuz,xivAxiH,maxe
xiv2,xivuz,xivAxiH,moxane
xiv2,xivuz,xivAxiH,vijigIRAyAm
xiv2,xivuz,xivAxiH,vyavahAre
xiv2,xivuz,xivAxiH,swuwO
xiv2,xivuz,xivAxiH,svapne
xiS1,xiSaz,wuxAxiH,awisarjane
xih1,xihaz,axAxiH,upacaye
xih1,xihaz,axAxiH,upawApe
xI1,xIf,xivAxiH,kRaye
xIkR1,xIkRaz,BvAxiH,ijyAyAm
xIkR1,xIkRaz,BvAxiH,upanayane
xIkR1,xIkRaz,BvAxiH,niyame
xIkR1,xIkRaz,BvAxiH,mONdye
xIkR1,xIkRaz,BvAxiH,vrawAxeSe
xIXI1,xIXIf,axAxiH,xIpwO
xIXI1,xIXIf,axAxiH,xevane
xIp1,xIpIz,xivAxiH,xIpwO
xu2,tuxu,svAxiH,upawApe
xu1,xu,BvAxiH,gawO
xuHKa1,xuHKa,curAxiH,wawkriyAyAm
xud1,xudaz,wuxAxiH,nimajjane
xurv1,xurvIz,BvAxiH,hiMsAyAm
xul1,xulaz,curAxiH,uwkRepaNe
xuR1,xuRaz,xivAxiH,vEkqwye
xuh2,xuhaz,axAxiH,prapUraNe
xuh1,xuhizr,BvAxiH,arxane
xU1,xUf,xivAxiH,pariwApe
xq1,xq,BvAxiH,Baye
xq2,xq,svAxiH,hiMsAyAm
xq3,xqf,wuxAxiH,Axare
xqnP1,xqnPaz,wuxAxiH,uwkleSe
xqp1,xqpaz,xivAxiH,mocane
xqp1,xqpaz,xivAxiH,mohane
xqp2,xqpaz,curAxiH,sanxIpane
xqp1,xqpaz,xivAxiH,harRe
xqP1,xqPaz,wuxAxiH,uwkleSe
xqB3,xqBaz,curAxiH,sanxarBe
xqB1,xqBIz,wuxAxiH,granWe
xqB2,xqBIz,curAxiH,Baye
xqS1,xqSizr,BvAxiH,prekRaNe
xqh1,xqhaz,BvAxiH,vqxXO
xqh2,xqhiz,BvAxiH,vqxXO
xQ1,xQ,BvAxiH,Baye
xQ2,xQ,kryAxiH,vixAraNe
xe1,xef,BvAxiH,rakRaNe
xev1,xevqz,BvAxiH,xevane
xE1,xEp,BvAxiH,SoXane
xo1,xo,xivAxiH,avaKaNdane
xyu1,xyu,axAxiH,aBigamane
xyuw1,xyuwaz,BvAxiH,xIpwO
xyE1,xyE,BvAxiH,nyafgaviXAne
xram1,xramaz,BvAxiH,gawO
xrA1,xrA,axAxiH,kuwsAyAM_gawO
xrAkR1,xrAkRiz,BvAxiH,kAfkRAyAm
xrAkR1,xrAkRiz,BvAxiH,GoravAsiwe
xrAK1,xrAKqz,BvAxiH,alamarWe
xrAK1,xrAKqz,BvAxiH,SoRaNe
xrAG1,xrAGqz,BvAxiH,AyAme
xrAG1,xrAGqz,BvAxiH,AyAse
xrAG1,xrAGqz,BvAxiH,sAmarWye
xrAd1,xrAdqz,BvAxiH,viSaraNe
xrAh1,xrAhqz,BvAxiH,nikRepe
xrAh1,xrAhqz,BvAxiH,nixrAkRaye
xru1,xru,BvAxiH,gawO
xruN1,xruNaz,wuxAxiH,kOtilye
xruN1,xruNaz,wuxAxiH,gawO
xruN1,xruNaz,wuxAxiH,hiMsAyAm
xruh1,xruhaz,xivAxiH,jiGAMsAyAm
xrU1,xrUF,kryAxiH,hiMsAyAm
xrek1,xrekqz,BvAxiH,uwsAhe
xrek1,xrekqz,BvAxiH,Sabxe
xrE1,xrE,BvAxiH,svapne
xviR1,xviRaz,axAxiH,aprIwO
xvq1,xvq,BvAxiH,anAxare
xvq1,xvq,BvAxiH,varaNe
Xakk1,Xakkaz,curAxiH,nASane
XaN1,XaNaz,BvAxiH,Sabxe
Xan1,Xanaz,juhowyAxiH,XAnye
Xav1,Xaviz,BvAxiH,gawO
XA1,duXAF,juhowyAxiH,xAne
XA1,duXAF,juhowyAxiH,XAraNe
XA1,duXAF,juhowyAxiH,poRaNe
saMsAXanI,iw,XAwu,gaNa_mng
XAv1,XAvuz,BvAxiH,gawO
XAv1,XAvuz,BvAxiH,SuxXO
Xi1,Xi,wuxAxiH,XAraNe
Xi1,Xi,wuxAxiH,viXAraNe
XikR1,XikRaz,BvAxiH,kleSane
XikR1,XikRaz,BvAxiH,jIvane
XikR1,XikRaz,BvAxiH,sanxIpane
Xiv1,Xiviz,BvAxiH,prINane
XiR1,XiRaz,juhowyAxiH,Sabxe
XI1,XIf,xivAxiH,anAxare
XI1,XIf,xivAxiH,AxAne
XI1,XIf,xivAxiH,AXAre
Xu1,XuF,svAxiH,kampane
XukR1,XukRaz,BvAxiH,kleSane
XukR1,XukRaz,BvAxiH,jIvane
XukR1,XukRaz,BvAxiH,sanxIpane
